URL,SIZE (BYTES),NO OF OUTLINKS,CONTENT-TYPE
https://www.dailymail.co.uk/news/article-6718417/Shamima-Begums-baby-taken-Loose-Womens-Denise-Welch-tells-viewers.html,534517,970,text/html
https://www.dailymail.co.uk/news/article-6727031/Cold-blooded-triple-killer-Berwyn-Rees-walk-free-38-years-prison.html,551372,977,text/html
https://www.dailymail.co.uk/news/article-6720217/Michael-Avenatti-apologizes-calling-assault-Empire-actor-Jussie-Smollett-hate-crime.html,537401,965,text/html
https://www.dailymail.co.uk/news/article-6722911/More-150-British-children-risk-radicalisation-dealt-family-courts.html,537304,966,text/html
https://www.dailymail.co.uk/news/article-6617199/Royal-gamekeeper-hit-motorist-head-stick-said-Mind-dogs-f-ing-peasant.html,524327,967,text/html
https://www.dailymail.co.uk/news/article-6726773/Kangaroos-coach-Mal-Meninga-says-Jack-Belin-players-accused-crimes-stood-down.html,524082,962,text/html
https://www.dailymail.co.uk/news/article-6719923/Tory-rebel-Sarah-Wollaston-warns-BLUKIP-Westminster-waits.html,596824,989,text/html
https://www.dailymail.co.uk/news/article-5507779/Horrified-woman-shares-photo-wonky-hair-cut.html,526291,966,text/html
https://www.dailymail.co.uk/news/christmas/index.html,485234,635,text/html
https://www.dailymail.co.uk/news/article-6723417/Psychologist-explains-Trader-Joes-outperforming-competition-sales-square-footage.html,536510,970,text/html
https://www.dailymail.co.uk/news/article-6721991/My-600-lb-Life-star-Sean-Milliken-dies-29-suffering-complications-infection.html,533594,967,text/html
https://www.dailymail.co.uk/news/article-6611049/Police-defiant-Prince-Philip-official-warning-caught-driving-without-seatbelt.html,555152,973,text/html
https://www.dailymail.co.uk/news/article-6726435/Cyclone-Oma-barrels-east-coast-Brisbane-Gold-Coast-set-smashed.html,541811,973,text/html
https://www.dailymail.co.uk/news/article-6722869/US-police-open-grope-investigation-Sir-Philip-Green.html,537066,969,text/html
https://www.dailymail.co.uk/news/article-6720689/German-ISIS-bride-tells-spent-wedding-night-blood-stained-torture-chamber.html,533607,971,text/html
https://www.dailymail.co.uk/news/article-6727483/amp/Disgruntled-airport-employee-Gatwick-drone-chaos-source-claims.html,276082,765,text/html
https://www.dailymail.co.uk/news/article-6720843/Teacher-hailed-hero-cutting-hair-support-student-bullied.html,530050,971,text/html
https://www.dailymail.co.uk/news/article-6722277/Tristan-Thompson-seen-sneaking-two-women-bedroom-singles-Valentines-Day-party.html,571066,983,text/html
https://www.dailymail.co.uk/news/article-6722815/Jewish-Labour-Movement-quit-party-99-years-amid-new-anti-Semitism-storm.html,540324,969,text/html
https://www.dailymail.co.uk/news/article-6725917/Gwyneth-Paltrow-says-victim-ski-crash-mansuing-3-1MILLION-hit-her.html,541955,963,text/html
https://www.dailymail.co.uk/news/article-6725171/amp/Traumatised-fashionista-22-left-worlds-WORST-haircut-stylist-butchered-locks.html,279582,763,text/html
https://www.dailymail.co.uk/news/syria/index.html,485254,628,text/html
https://www.dailymail.co.uk/news/article-6722749/Labour-veteran-Joan-Ryan-eighth-MP-quit-party.html,564042,976,text/html
https://www.dailymail.co.uk/news/article-6722813/Winter-Storm-Petra-bears-East-Coast-200-million-path.html,532493,969,text/html
https://www.dailymail.co.uk/news/article-6725257/M49-motorway-bridge-crashed-bungling-crane-driver-forgot-lower-80-metre-boom.html,528367,960,text/html
https://www.dailymail.co.uk/news/article-6461067/The-Candyman-continues-brand-female-followers-free-logo-Christmas-party.html,529505,969,text/html
https://www.dailymail.co.uk/news/arts/index.html,181190,167,text/html
https://www.dailymail.co.uk/news/article-6721169/Police-searching-missing-student-Libby-Squire-hunt-four-people-seen-CCTV.html,536325,970,text/html
https://www.dailymail.co.uk/news/article-6723759/US-steps-winter-warfare-training-global-threat-shifts.html,173328,168,text/html
https://www.dailymail.co.uk/news/article-6725039/amp/Cops-arrest-man-1973-cold-case-murder-11-year-old-Linda-OKeefe.html,292422,764,text/html
https://www.dailymail.co.uk/news/article-6723371/Heavily-pregnant-Meghans-10-000-mile-trips-THREE-continents-weeks-giving-birth.html,563516,986,text/html
https://www.dailymail.co.uk/news/article-6724089/Noah-Wall-boy-six-grew-brain-Cumbria-defies-odds.html,536784,966,text/html
https://www.dailymail.co.uk/news/article-6724031/Moronic-Dartmoor-Zoo-sparks-fury-letting-children-young-eight-play-TUG-WAR-Lions.html,551118,982,text/html
https://www.dailymail.co.uk/news/article-6720339/amp/Tobacco-tycoon-Travers-Candyman-Beynon-offers-tattoo-fans-company-logo-FREE.html,275900,763,text/html
https://www.dailymail.co.uk/news/isis/index.html,483645,629,text/html
https://www.dailymail.co.uk/news/article-6723467/Boy-7-called-little-Hitler-selling-hot-chocolate-raise-6-000-Trumps-wall.html,547850,973,text/html
https://www.dailymail.co.uk/news/article-6724119/Cleaner-sacked-protest-outside-Topshop-wins-payout-75-000.html,528366,965,text/html
https://www.dailymail.co.uk/news/article-6724533/Putin-promises-reciprocal-measures-America-tore-arms-treaty.html,568603,975,text/html
https://www.dailymail.co.uk/news/article-6720439/Karl-Lagerfeld-dies-aged-85-France.html,305781,226,text/html
https://www.dailymail.co.uk/news/article-6719153/amp/U-S-states-sue-Trump-administration-showdown-border-wall-funds.html,277363,763,text/html
https://www.dailymail.co.uk/news/article-6328441/Prince-William-pays-tribute-family-man-Leicester-City-owner.html,520797,321,text/html
https://www.dailymail.co.uk/news/mostread/index.html?channel=ushome,543533,647,text/html
https://www.dailymail.co.uk/news/article-6724633/Birmingham-car-chased-roundabout-two-vans-occupants-wore-balaclavas.html,533013,965,text/html
https://www.dailymail.co.uk/news/article-6725325/amp/ISIS-bride-Alabama-says-wants-pay-therapy-comes-home.html,283237,766,text/html
https://www.dailymail.co.uk/news/article-6724793/South-African-royal-security-officer-arrested-Home-Office-tip-relationship-ended.html,535082,969,text/html
https://www.dailymail.co.uk/news/article-6724753/amp/Amir-Khan-blasts-arrogant-jihadi-bride-Shamima-Begum-giving-Muslims-bad-name.html?ico=amp_mostReadNews,300420,769,text/html
https://www.dailymail.co.uk/news/article-6718911/Roger-Stone-posts-Instagram-photo-judge-assigned-case-looks-like-CROSSHAIRS.html,560449,974,text/html
https://www.dailymail.co.uk/news/article-6724653/Kirsten-Gillibrand-interrupted-campaigning-Iowa-restaurant-customer-getting-dressing.html,534638,971,text/html
https://www.dailymail.co.uk/news/article-6720927/NHL-analyst-nearly-struck-incoming-puck-ultimately-smashes-NBCs-ice-camera.html,526363,967,text/html
https://www.dailymail.co.uk/news/article-6723133/A-bin-credible-100-000-Volunteer-army-Mail-readers-joining-Great-British-Spring-Clean.html?ico=amp-comments-viewall,539655,973,text/html
https://www.dailymail.co.uk/news/article-6717997/Trump-say-Venezuelas-democracy-irreversible.html,236488,206,text/html
https://www.dailymail.co.uk/news/article-6727223/Kate-misses-Meghans-baby-shower-William-children-secret-skiing-holiday.html,526556,967,text/html
https://www.dailymail.co.uk/news/article-6722277/amp/Tristan-Thompson-seen-sneaking-two-women-bedroom-singles-Valentines-Day-party.html?ico=amp_mostReadNews,309672,766,text/html
https://www.dailymail.co.uk/news/article-6604071/Duke-Edinburgh-involved-road-crash.html,320524,230,text/html
https://www.dailymail.co.uk/news/article-6724915/Shocking-moment-reckless-BMW-zig-zags-high-speed-traffic-Londons-North-Circular.html,531441,966,text/html
https://www.dailymail.co.uk/news/article-6722485/New-Banksy-stencil-showing-Girl-balloon-wearing-yellow-vest.html,533314,966,text/html
https://www.dailymail.co.uk/news/article-6268613/Pixie-Geldolf-Julian-Fellowes-arrive-royal-wedding.html,340390,290,text/html
https://www.dailymail.co.uk/news/article-6694809/Medals-executed-German-army-officer-involved-plot-blow-Hitler-sold.html,535398,973,text/html
https://www.dailymail.co.uk/news/article-6720717/Jackie-O-set-sister-Lee-Radziwill-life-instead-cut-will.html,548567,974,text/html
https://www.dailymail.co.uk/news/article-6725395/Brazilian-woman-suffers-broken-bones-needs-40-stitches-mouth-brutal-four-hour-assault.html,536364,967,text/html
https://www.dailymail.co.uk/news/article-6720003/Marine-biologist-captures-rare-footage-hundreds-endangered-sharks.html,159159,171,text/html
https://www.dailymail.co.uk/news/article-6724091/amp/Fascinating-unseen-photos-taken-Nazi-soldier-Germans-Dunkirk.html?ico=amp_mostReadNews,291880,765,text/html
https://www.dailymail.co.uk/news/article-6613461/Parts-wreckage-Prince-Philips-crash-auction-eBay.html,532850,964,text/html
https://www.dailymail.co.uk/news/article-6722861/Tory-Leavers-insist-Plan-C-Brexit-alive-kicking.html,537801,968,text/html
https://www.dailymail.co.uk/news/article-6690749/How-Londoners-played-rubble-Blitz-five-years-end-WWII.html,194709,182,text/html
https://www.dailymail.co.uk/news/article-6268303/Crowds-gather-Windsor-second-royal-wedding-year.html,242088,228,text/html
https://www.dailymail.co.uk/news/article-6606393/The-Queen-person-tell-Prince-Philip-stop-driving-says-biographer.html,535813,965,text/html
https://www.dailymail.co.uk/news/article-6724597/amp/Neighbour-claims-heard-domestic-abuse-Alesha-MacPhails-father-girlfriend.html?ico=amp_mostReadNews,293269,764,text/html
https://www.dailymail.co.uk/news/article-6718773/Frantic-search-tourists-abandoned-car-Australian-beach.html,524816,964,text/html
https://www.dailymail.co.uk/news/article-6725571/Police-issue-warning-dangerous-drug-craze-involving-wheelie-bins.html,526537,965,text/html
https://www.dailymail.co.uk/news/article-6724815/amp/Family-British-tourist-20-disappeared-NSW-beach-say-living-nightmare.html,290962,765,text/html
https://www.dailymail.co.uk/news/article-6233049/Palm-experts-blind-reading-regal-hands-uncanny-spot-royal-family-waves.html,547895,968,text/html
https://www.dailymail.co.uk/news/article-6722167/Meghan-Markles-mother-walks-dog-LA-New-York-baby-shower.html,562626,991,text/html
https://www.dailymail.co.uk/news/article-6614579/Dukes-crash-wouldnt-happened-royal-protection-officer-him.html,530626,966,text/html
https://www.dailymail.co.uk/news/article-6725403/Kamala-Harris-Jamaican-father-slams-fraudulent-stereotype-linking-family-pot-smoking.html,552851,980,text/html
https://www.dailymail.co.uk/news/article-6727089/amp/Social-critic-Camille-Paglia-calls-Bradley-Coopers-Star-Born-misogynistic-disgrace.html?ico=amp_dontMiss,288796,767,text/html
https://www.dailymail.co.uk/news/article-6722955/Alexandria-Ocasio-Cortez-moves-luxury-apartment-complex-NO-affordable-housing-units.html,543005,972,text/html
https://www.dailymail.co.uk/news/article-6724255/amp/The-grim-fate-Allied-prisoners-hands-Nazi-war-criminals-WWII.html,300480,766,text/html
https://www.dailymail.co.uk/news/article-6708239/Have-got-plaster-Ive-cut-hand-Prince-Philips-calm-request-crashed.html,541992,967,text/html
https://www.dailymail.co.uk/news/article-6719965/Thief-set-black-market-petrol-stealing-1-800-worth-fuel-avoids-jail.html,528626,965,text/html
https://www.dailymail.co.uk/news/article-6725325/amp/ISIS-bride-Alabama-says-wants-pay-therapy-comes-home.html?ico=amp_mostReadNews,283237,765,text/html
https://www.dailymail.co.uk/news/article-6722957/Shocking-images-popular-Bali-beach-transformed-wasteland.html,540027,970,text/html
https://www.dailymail.co.uk/news/article-5967111/Royal-Family-nicknames-Kate-Middleton-Meghan-Markle-Queen-revealed.html,534497,1010,text/html
https://www.dailymail.co.uk/news/article-6455727/More-700-letters-sunken-forgotten-saved-wartime-shipwreck.html,183953,175,text/html
https://www.dailymail.co.uk/news/article-6720553/Jussie-Smolletts-scenes-Empire-cut.html,543685,966,text/html
https://www.dailymail.co.uk/news/article-6722991/Music-legend-reported-police-groping-man-hotel-toilets.html,525762,967,text/html
https://www.dailymail.co.uk/news/article-6718477/amp/Bohoo-ASOS-retailers-MPs-call-cut-waste-amid-new-1p-fashion-tax-demand.html?ico=amp_articleRelated,278339,763,text/html
https://www.dailymail.co.uk/news/article-6725301/amp/Pensioner-court-accused-driving-car-pram-baby-Swansea.html,276130,763,text/html
https://www.dailymail.co.uk/news/article-6727089/Social-critic-Camille-Paglia-calls-Bradley-Coopers-Star-Born-misogynistic-disgrace.html,541051,972,text/html
https://www.dailymail.co.uk/news/article-6700415/How-managed-Great-Escape-Nazi-POW-camp-1944.html,184025,202,text/html
https://www.dailymail.co.uk/news/article-6269293/Princess-Eugenies-Royal-Wedding-wasnt-Prince-Louis-ceremony.html,536341,1008,text/html
https://www.dailymail.co.uk/news/article-6609703/Prince-Philip-crash-Jeremy-Clarkson-calls-Duke-Edinburgh-lose-licence.html,535215,966,text/html
https://www.dailymail.co.uk/news/article-6719821/Honda-CONFIRMS-Swindon-factory-closure-loss-3-500-jobs.html,588303,984,text/html
https://www.dailymail.co.uk/news/article-6723191/amp/BBC-Springwatchs-CHRIS-PACKHAM-tells-Britons-tackle-litter-MILLIONS-UK-animals-die-year.html,279449,764,text/html
https://www.dailymail.co.uk/news/article-6720881/Meghan-Markles-matchmaker-Misha-Nonoo-flashes-giant-diamond-getting-engaged-Mikey-Hess.html,573736,1003,text/html
https://www.dailymail.co.uk/news/article-6719799/Mother-daughter-killed-Manchester-Arena-bombing-leads-backlash-against-ISIS-bride.html,577877,989,text/html
https://www.dailymail.co.uk/news/article-6724891/amp/Britains-overweight-dog-sheds-two-half-stone-strict-diet-lots-walkies.html,281878,764,text/html
https://www.dailymail.co.uk/news/mostread/index.html,543533,646,text/html
https://www.dailymail.co.uk/news/article-6717515/Grand-jury-convenes-R-Kelly-allegations-sources-say.html,534844,963,text/html
https://www.dailymail.co.uk/news/article-6689375/Fab-Four-photographer-s-daughter-captures-beaming-Kate-BAFTAs.html,527095,966,text/html
https://www.dailymail.co.uk/news/article-6725655/amp/Patrick-Frazee-knocked-Kelsey-Berreths-teeth-murder-toddler-sat-playpen.html,295219,763,text/html
https://www.dailymail.co.uk/news/article-6725241/British-backpacker-23-person-killed-sea-snake-Australia.html,530433,966,text/html
https://www.dailymail.co.uk/news/article-6649107/Ben-Fogle-appears-BBC-Radio-Five-Live-does-NOT-presenter-Nihal-Arthanayakes-show.html,532616,969,text/html
https://www.dailymail.co.uk/news/article-6710447/Jennifer-Lawrences-fiance-Cooke-Maroney-quiet-popular-girls-high-school.html,546441,973,text/html
https://www.dailymail.co.uk/news/article-6725385/Maintenance-man-62-blacked-singled-black-colleague-singing-racist-song.html,534776,968,text/html
https://www.dailymail.co.uk/news/article-6613379/Palace-makes-frantic-call-victim-Philip-crash.html,551255,972,text/html
https://www.dailymail.co.uk/news/article-6726851/Jussie-Smolletts-cast-mate-Gabby-Sidibe-stands-him.html,551029,973,text/html
https://www.dailymail.co.uk/news/article-6533089/Neglected-cocker-spaniel-puppy-left-no-fur-thanks-life-streets-finds-new-home.html,525487,967,text/html
https://www.dailymail.co.uk/news/article-6722603/amp/Gulf-War-hero-John-Nichol-says-farewall-Tornado-jet-retired-45-years.html,289971,763,text/html
https://www.dailymail.co.uk/news/article-6724121/amp/Claims-Tory-MPs-defect-new-Independent-Group-soon-TODAY.html?ico=amp_mostReadNews,365108,763,text/html
https://www.dailymail.co.uk/news/article-6531153/Meghan-joins-royals-including-Kate-Boxing-Day-shooting-feast.html,218512,201,text/html
https://www.dailymail.co.uk/news/article-6722115/Heartbroken-Charo-reveals-film-producer-husband-killed-battling-rare-SKIN-disease.html,535437,963,text/html
https://www.dailymail.co.uk/news/ukip/index.html,476074,629,text/html
https://www.dailymail.co.uk/news/article-6725331/amp/Spain-threatens-block-EU-plans-Britons-visa-free-travel-no-deal-Brexit.html?ico=amp_mostReadNews,283839,768,text/html
https://www.dailymail.co.uk/news/article-6669427/Winds-change-Iconic-RAF-Tornado-jets-make-final-flight-home-40-years.html,179087,178,text/html
https://www.dailymail.co.uk/news/article-6720215/Tanzania-convicts-Chinese-Ivory-Queen-trafficker.html,527349,967,text/html
https://www.dailymail.co.uk/news/article-6722259/Trump-says-absolute-right-wall-border-predicts-hell-win-lawsuit.html,535105,968,text/html
https://www.dailymail.co.uk/news/article-6608089/Doctors-Duke-Edinburgh-clear.html,342776,229,text/html
https://www.dailymail.co.uk/news/article-6715257/Spanish-warship-orders-boats-Gibraltar-leave.html,532915,967,text/html
https://www.dailymail.co.uk/news/article-6722053/Retiring-Tornado-strike-jets-launch-three-day-farewell-tour.html,532116,966,text/html
https://www.dailymail.co.uk/news/article-6452741/Harry-Meghan-spend-Christmas-Sandringham-Wills-Kate.html,545049,968,text/html
https://www.dailymail.co.uk/news/article-6724071/amp/Karl-Lagerfelds-ashes-mixed-remains-one-true-love-died-AIDS-1989.html?ico=amp_mostReadNews,331876,770,text/html
https://www.dailymail.co.uk/news/article-6722799/amp/John-Major-urges-Tory-rebels-not-abandon-party.html,289151,764,text/html
https://www.dailymail.co.uk/news/article-6716815/Russia-claims-successfully-tested-NUCLEAR-POWERED-cruise-missile.html,539568,971,text/html
